d_spell,f_spell,champion,side,assists,damage_objectives,damage_building,damage_turrets,deaths,kda,kills,level,time_cc,damage_taken,turret_kills,vision_score,damage_total,gold_earned,minions_killed,server
7.0,4.0,Jhin,Side.blue,12.0,5573.0,20166.0,5573.0,3.0,6.333333333333332,7.0,14.0,15.0,16911.0,1.0,30.0,135951,11984,Many,0
4.0,12.0,Ziggs,Side.red,10.0,18551.0,20990.0,18551.0,3.0,6.333333333333332,9.0,13.0,14.0,11232.0,3.0,15.0,141960,12040,Many,1
12.0,4.0,Irelia,Side.blue,9.0,6467.0,10160.0,6467.0,3.0,6.333333333333332,10.0,13.0,8.0,18597.0,4.0,23.0,124215,12844,Many,1
4.0,12.0,Ziggs,Side.red,10.0,18551.0,20990.0,18551.0,3.0,6.333333333333332,9.0,13.0,14.0,11232.0,3.0,15.0,141960,12040,Many,1
7.0,4.0,Soraka,Side.red,17.0,644.0,857.0,644.0,3.0,6.333333333333332,2.0,13.0,37.0,9710.0,0.0,52.0,15635,7874,Few,0
1.0,4.0,Aphelios,Side.blue,5.0,11771.0,19156.0,11771.0,3.0,6.333333333333332,14.0,13.0,11.0,16972.0,3.0,15.0,134318,13025,Many,1
12.0,4.0,Irelia,Side.blue,9.0,6467.0,10160.0,6467.0,3.0,6.333333333333332,10.0,13.0,8.0,18597.0,4.0,23.0,124215,12844,Many,1
4.0,14.0,Lulu,Side.blue,31.0,3488.0,5995.0,3488.0,5.0,6.4,1.0,14.0,44.0,15675.0,0.0,56.0,23334,10187,Few,2
4.0,7.0,MissFortune,Side.blue,8.0,3998.0,3998.0,3998.0,2.0,6.5,5.0,13.0,6.0,9752.0,1.0,17.0,96587,10253,Many,0
4.0,12.0,Swain,Side.blue,8.0,4506.0,4506.0,4506.0,2.0,6.5,5.0,13.0,22.0,12165.0,1.0,19.0,82391,9364,Many,0
4.0,14.0,Lulu,Side.red,22.0,2323.0,2323.0,2323.0,4.0,6.5,4.0,14.0,21.0,12737.0,0.0,71.0,23628,10009,Few,1
4.0,14.0,Qiyana,Side.blue,5.0,2333.0,3915.0,2333.0,2.0,6.5,8.0,13.0,10.0,10031.0,0.0,7.0,72796,9108,Many,0
12.0,4.0,Ziggs,Side.red,8.0,19133.0,24551.0,19133.0,2.0,6.5,5.0,14.0,22.0,8798.0,3.0,26.0,154568,12163,Many,1
4.0,12.0,Viktor,Side.red,5.0,1223.0,5726.0,1223.0,2.0,6.5,8.0,13.0,11.0,8092.0,0.0,7.0,82872,8712,Many,1
7.0,4.0,Xayah,Side.blue,10.0,5950.0,18536.0,5950.0,2.0,6.5,3.0,14.0,6.0,13662.0,2.0,17.0,145189,10988,Many,0
4.0,7.0,Jinx,Side.red,16.0,10738.0,10738.0,10738.0,4.0,6.5,10.0,14.0,13.0,15592.0,4.0,14.0,137979,13070,Many,2
14.0,4.0,Pyke,Side.blue,12.0,1096.0,1566.0,1096.0,4.0,6.5,14.0,13.0,23.0,17165.0,0.0,55.0,35629,12878,Few,0
7.0,4.0,Jhin,Side.red,7.0,3974.0,4225.0,3974.0,2.0,6.5,6.0,14.0,16.0,11287.0,1.0,16.0,127936,12072,Many,2
4.0,12.0,Yone,Side.red,10.0,4034.0,9436.0,4034.0,2.0,6.5,3.0,13.0,8.0,15296.0,3.0,11.0,113287,9637,Many,2
14.0,4.0,Leona,Side.red,13.0,1326.0,2022.0,1326.0,2.0,6.5,0.0,13.0,23.0,9180.0,0.0,76.0,26135,7381,Few,0
4.0,1.0,Xayah,Side.blue,6.0,7188.0,17517.0,7188.0,2.0,6.5,7.0,14.0,13.0,10253.0,3.0,22.0,151938,11735,Many,0
4.0,14.0,Nidalee,Side.red,5.0,0.0,2442.0,0.0,2.0,6.5,8.0,14.0,0.0,13340.0,0.0,29.0,88086,10206,Many,2
7.0,4.0,Draven,Side.red,2.0,9314.0,20105.0,9314.0,2.0,6.5,11.0,13.0,9.0,12793.0,5.0,16.0,161330,14963,Many,1
4.0,12.0,Gragas,Side.blue,4.0,3744.0,3744.0,3744.0,2.0,6.5,9.0,14.0,31.0,16585.0,1.0,14.0,116732,10545,Many,2
4.0,14.0,Nami,Side.blue,28.0,1254.0,1342.0,1254.0,5.0,6.6,5.0,14.0,28.0,11629.0,1.0,80.0,18246,10040,Few,2
12.0,14.0,Akali,Side.red,6.0,4009.0,4379.0,4009.0,3.0,6.666666666666668,14.0,14.0,2.0,18853.0,2.0,31.0,98506,12677,Many,1
12.0,4.0,Sylas,Side.red,13.0,1582.0,1582.0,1582.0,3.0,6.666666666666668,7.0,14.0,27.0,19571.0,1.0,20.0,79986,9365,Many,0
4.0,3.0,Sona,Side.blue,18.0,2610.0,7867.0,2610.0,3.0,6.666666666666668,2.0,13.0,14.0,9691.0,0.0,46.0,19806,7692,Few,0
1.0,4.0,Jinx,Side.red,11.0,2730.0,21059.0,2730.0,3.0,6.666666666666668,9.0,14.0,20.0,13594.0,2.0,33.0,153065,13782,Many,0
7.0,4.0,Jhin,Side.red,3.0,7322.0,13425.0,7322.0,3.0,6.666666667,17.0,14.0,6.0,15169.0,4.0,11.0,166793,16226,Many,2
4.0,14.0,Janna,Side.blue,18.0,3171.0,5192.0,3171.0,3.0,6.666666667,2.0,14.0,31.0,12844.0,0.0,71.0,26231,9374,Few,2
4.0,3.0,Nami,Side.red,24.0,796.0,796.0,796.0,4.0,6.75,3.0,13.0,21.0,11887.0,1.0,53.0,14081,8672,Few,2
4.0,14.0,Bard,Side.blue,26.0,193.0,1208.0,193.0,4.0,6.75,1.0,13.0,27.0,16389.0,0.0,59.0,21639,8303,Few,0
14.0,4.0,Thresh,Side.red,19.0,1043.0,1285.0,1043.0,4.0,6.75,8.0,14.0,30.0,14625.0,1.0,48.0,21489,9921,Few,0
6.0,4.0,Akshan,Side.red,14.0,1784.0,5143.0,1784.0,4.0,6.75,13.0,14.0,3.0,16344.0,0.0,22.0,96938,13228,Many,1
4.0,14.0,Rumble,Side.red,12.0,367.0,6818.0,367.0,5.0,6.8,22.0,14.0,15.0,19909.0,0.0,71.0,55630,15174,Few,2
4.0,14.0,Karma,Side.blue,19.0,2264.0,5903.0,2264.0,3.0,7.0,2.0,13.0,21.0,11235.0,0.0,65.0,30439,8227,Few,2
4.0,14.0,Janna,Side.blue,14.0,1765.0,2302.0,1765.0,2.0,7.0,0.0,13.0,39.0,11754.0,0.0,64.0,25827,7892,Few,2
14.0,4.0,Nami,Side.blue,24.0,2370.0,2370.0,2370.0,4.0,7.0,4.0,13.0,26.0,14115.0,2.0,80.0,16548,9644,Few,2
14.0,4.0,Leona,Side.red,16.0,372.0,372.0,372.0,3.0,7.0,5.0,13.0,63.0,18069.0,0.0,47.0,23920,8485,Few,1
4.0,7.0,Lucian,Side.red,6.0,11679.0,17768.0,11679.0,2.0,7.0,8.0,14.0,2.0,18456.0,4.0,46.0,201263,15779,Many,2
4.0,14.0,Thresh,Side.red,21.0,992.0,2617.0,992.0,3.0,7.0,0.0,13.0,31.0,16924.0,0.0,64.0,24415,7720,Few,1
4.0,1.0,Jinx,Side.red,5.0,17779.0,25178.0,17779.0,3.0,7.0,16.0,13.0,10.0,22343.0,7.0,19.0,185246,15356,Many,1
21.0,4.0,Zoe,Side.blue,7.0,3310.0,4141.0,3310.0,2.0,7.0,7.0,14.0,22.0,10637.0,1.0,13.0,101121,11345,Many,0
14.0,4.0,Gragas,Side.red,6.0,5800.0,5800.0,5800.0,2.0,7.0,8.0,13.0,25.0,9894.0,3.0,13.0,92126,10125,Many,0
4.0,12.0,Lux,Side.red,5.0,459.0,2248.0,459.0,1.0,7.0,2.0,13.0,21.0,6160.0,0.0,12.0,96681,8391,Many,2
4.0,14.0,Sona,Side.blue,18.0,5721.0,6886.0,5721.0,3.0,7.0,3.0,13.0,11.0,22134.0,0.0,52.0,21261,9104,Few,2
4.0,14.0,Leblanc,Side.blue,7.0,1158.0,8453.0,1158.0,2.0,7.0,7.0,14.0,16.0,15125.0,0.0,19.0,82001,9960,Many,1
4.0,7.0,Varus,Side.blue,6.0,5685.0,10465.0,5685.0,2.0,7.0,8.0,13.0,24.0,12503.0,3.0,21.0,114930,11187,Many,0
4.0,12.0,TwistedFate,Side.blue,17.0,5027.0,7256.0,5027.0,3.0,7.0,4.0,14.0,43.0,11921.0,0.0,29.0,119443,10602,Many,0
3.0,4.0,Bard,Side.red,11.0,523.0,2555.0,523.0,2.0,7.0,3.0,13.0,19.0,13756.0,0.0,65.0,18953,8514,Few,0
14.0,4.0,Lulu,Side.red,12.0,1146.0,1893.0,1146.0,2.0,7.0,2.0,13.0,20.0,9313.0,0.0,75.0,13696,8982,Few,1
4.0,12.0,Syndra,Side.red,4.0,3321.0,5167.0,3321.0,0.0,7.0,3.0,13.0,31.0,6230.0,2.0,21.0,114813,9424,Many,2
4.0,14.0,Rakan,Side.red,22.0,1668.0,3263.0,1668.0,3.0,7.333333333,0.0,13.0,34.0,16531.0,0.0,74.0,27377,8293,Few,2
7.0,4.0,Jhin,Side.blue,13.0,6386.0,8601.0,6386.0,3.0,7.333333333333332,9.0,13.0,16.0,9380.0,3.0,14.0,110014,11577,Many,0
3.0,14.0,Yuumi,Side.red,18.0,356.0,356.0,356.0,3.0,7.333333333333332,4.0,14.0,22.0,6210.0,0.0,66.0,18612,9275,Few,0
4.0,12.0,Sejuani,Side.blue,8.0,3684.0,11718.0,3684.0,2.0,7.5,7.0,13.0,17.0,15791.0,1.0,27.0,92219,9836,Many,2
7.0,4.0,Kaisa,Side.blue,9.0,1057.0,1129.0,1057.0,2.0,7.5,6.0,14.0,0.0,13777.0,0.0,35.0,137726,12328,Many,2
14.0,4.0,Rumble,Side.blue,8.0,1671.0,1671.0,1671.0,2.0,7.5,7.0,13.0,7.0,8809.0,0.0,15.0,83963,9413,Many,0
7.0,4.0,Kaisa,Side.blue,4.0,3647.0,9153.0,3647.0,2.0,7.5,11.0,13.0,0.0,11375.0,2.0,21.0,108823,11962,Many,2
4.0,7.0,Kalista,Side.blue,4.0,7079.0,23497.0,7079.0,2.0,7.5,11.0,14.0,14.0,15468.0,2.0,20.0,140303,13287,Many,2
4.0,3.0,Xayah,Side.red,21.0,9414.0,22597.0,9414.0,4.0,7.5,9.0,14.0,15.0,14243.0,5.0,23.0,145813,13844,Many,0
7.0,4.0,Jhin,Side.red,12.0,5427.0,12879.0,5427.0,2.0,7.5,3.0,14.0,11.0,10331.0,2.0,23.0,154348,11765,Many,1
7.0,4.0,Xayah,Side.red,9.0,3477.0,3477.0,3477.0,2.0,7.5,6.0,13.0,18.0,6002.0,0.0,13.0,133304,11408,Many,2
12.0,4.0,Yone,Side.red,5.0,1490.0,1490.0,1490.0,2.0,7.5,10.0,13.0,9.0,13481.0,1.0,15.0,97399,9601,Many,1
4.0,14.0,Diana,Side.red,8.0,3628.0,8667.0,3628.0,2.0,7.5,7.0,14.0,3.0,9216.0,2.0,9.0,92009,9365,Many,2
3.0,4.0,Soraka,Side.blue,20.0,2924.0,6512.0,2924.0,3.0,7.666666666666668,3.0,13.0,43.0,9250.0,1.0,80.0,33309,10521,Few,0
4.0,1.0,Samira,Side.red,5.0,11671.0,11671.0,11671.0,3.0,7.666666666666668,18.0,13.0,3.0,18169.0,4.0,11.0,130535,14055,Many,1
3.0,4.0,Twitch,Side.red,10.0,1654.0,6523.0,1654.0,3.0,7.666666666666668,13.0,14.0,9.0,15389.0,1.0,31.0,146181,12963,Many,0
4.0,1.0,Samira,Side.red,5.0,11671.0,11671.0,11671.0,3.0,7.666666666666668,18.0,13.0,3.0,18169.0,4.0,11.0,130535,14055,Many,1
4.0,3.0,Vayne,Side.red,14.0,7356.0,13864.0,7356.0,3.0,7.666666666666668,9.0,13.0,13.0,16604.0,1.0,13.0,84860,10904,Many,0
12.0,4.0,Corki,Side.blue,8.0,3785.0,17000.0,3785.0,3.0,7.666666666666668,15.0,14.0,7.0,11497.0,2.0,15.0,108290,12823,Many,0
7.0,3.0,Janna,Side.red,20.0,1123.0,2846.0,1123.0,3.0,8.0,4.0,13.0,93.0,17328.0,1.0,70.0,39862,9941,Few,2
4.0,3.0,Thresh,Side.red,21.0,356.0,356.0,356.0,3.0,8.0,3.0,14.0,42.0,15467.0,0.0,71.0,19580,9563,Few,2
14.0,4.0,Rakan,Side.blue,15.0,2365.0,2994.0,2365.0,2.0,8.0,1.0,14.0,25.0,10606.0,1.0,52.0,25749,8098,Few,0
3.0,4.0,Caitlyn,Side.red,6.0,11407.0,13892.0,11407.0,2.0,8.0,10.0,14.0,11.0,11002.0,4.0,24.0,176631,14626,Many,2
14.0,4.0,Thresh,Side.red,16.0,2339.0,4909.0,2339.0,2.0,8.0,0.0,13.0,20.0,8276.0,1.0,56.0,23057,7606,Few,0
4.0,14.0,Qiyana,Side.red,4.0,4777.0,10058.0,4777.0,2.0,8.0,12.0,13.0,14.0,11877.0,1.0,16.0,109312,10916,Many,2
4.0,12.0,Kayle,Side.blue,3.0,7607.0,8791.0,7607.0,1.0,8.0,5.0,13.0,4.0,8544.0,3.0,15.0,87027,9758,Many,0
12.0,4.0,Leblanc,Side.blue,8.0,1289.0,1289.0,1289.0,2.0,8.0,8.0,14.0,16.0,17741.0,1.0,18.0,90330,11245,Many,1
14.0,4.0,Renekton,Side.red,10.0,2706.0,4298.0,2706.0,2.0,8.0,6.0,14.0,20.0,26806.0,0.0,26.0,97823,10608,Many,1
1.0,4.0,Samira,Side.blue,12.0,3553.0,7521.0,3553.0,4.0,8.25,21.0,14.0,14.0,20223.0,1.0,14.0,112089,14103,Many,0
7.0,4.0,Senna,Side.blue,18.0,6645.0,14336.0,6645.0,3.0,8.333333332999999,7.0,14.0,18.0,15830.0,3.0,70.0,85095,11926,Few,2
7.0,4.0,Jhin,Side.red,10.0,6578.0,10340.0,6578.0,2.0,8.5,7.0,14.0,13.0,6769.0,2.0,23.0,124825,11358,Many,2
4.0,14.0,Lissandra,Side.red,10.0,4305.0,6235.0,4305.0,2.0,8.5,7.0,14.0,25.0,11574.0,0.0,23.0,104347,10693,Many,2
3.0,7.0,Yuumi,Side.red,17.0,860.0,1789.0,860.0,2.0,8.5,0.0,13.0,17.0,4769.0,0.0,36.0,12849,7537,Few,0
12.0,4.0,Corki,Side.blue,5.0,3848.0,7278.0,3848.0,2.0,8.5,12.0,14.0,2.0,11272.0,0.0,24.0,124488,13357,Many,0
4.0,14.0,Galio,Side.red,14.0,1279.0,1785.0,1279.0,2.0,8.5,3.0,13.0,24.0,16406.0,0.0,59.0,45217,8932,Few,0
3.0,4.0,Jhin,Side.red,9.0,0.0,2666.0,0.0,2.0,8.5,8.0,13.0,26.0,12244.0,0.0,9.0,110139,10394,Many,2
14.0,4.0,Galio,Side.blue,15.0,810.0,1812.0,810.0,2.0,8.5,2.0,13.0,39.0,12490.0,0.0,53.0,28895,7973,Few,1
4.0,12.0,TwistedFate,Side.red,11.0,4996.0,8523.0,4996.0,2.0,8.5,6.0,14.0,31.0,12890.0,3.0,19.0,99197,10725,Many,2
4.0,7.0,Ezreal,Side.red,9.0,7420.0,7420.0,7420.0,3.0,8.666666666666666,17.0,14.0,3.0,23561.0,3.0,12.0,135970,14679,Many,1
3.0,4.0,Sona,Side.red,23.0,3512.0,4094.0,3512.0,3.0,8.666666666666666,3.0,13.0,12.0,8929.0,1.0,46.0,14426,8771,Few,0
4.0,14.0,Nami,Side.blue,21.0,3425.0,3425.0,3425.0,3.0,8.666666667000001,5.0,13.0,28.0,8402.0,1.0,40.0,22076,9082,Few,2
3.0,14.0,Yuumi,Side.blue,20.0,314.0,1191.0,314.0,3.0,9.0,7.0,14.0,20.0,8391.0,0.0,52.0,30272,10166,Few,2
4.0,14.0,Kassadin,Side.blue,11.0,2646.0,2646.0,2646.0,2.0,9.0,7.0,14.0,10.0,12064.0,1.0,10.0,108751,10743,Many,2
4.0,14.0,Lulu,Side.red,15.0,2441.0,3200.0,2441.0,2.0,9.0,3.0,14.0,32.0,13052.0,0.0,26.0,80011,9152,Many,2
12.0,4.0,Leblanc,Side.red,2.0,3358.0,3634.0,3358.0,0.0,9.0,7.0,14.0,10.0,11714.0,2.0,38.0,85745,10462,Many,1
4.0,7.0,Varus,Side.red,5.0,1243.0,6476.0,1243.0,1.0,9.0,4.0,13.0,10.0,8457.0,2.0,17.0,104317,9129,Many,2
7.0,4.0,Caitlyn,Side.blue,8.0,8240.0,11564.0,8240.0,2.0,9.0,10.0,13.0,17.0,11277.0,3.0,18.0,129478,11680,Many,1
4.0,3.0,Aphelios,Side.red,8.0,14272.0,25276.0,14272.0,2.0,9.0,10.0,14.0,9.0,13185.0,4.0,12.0,147252,13486,Many,0
4.0,14.0,Leblanc,Side.red,9.0,1593.0,5073.0,1593.0,2.0,9.0,9.0,14.0,19.0,16814.0,1.0,36.0,97815,11256,Many,2
4.0,14.0,Lulu,Side.blue,19.0,100.0,894.0,100.0,3.0,9.0,8.0,13.0,32.0,8974.0,0.0,65.0,16866,9750,Few,0
14.0,4.0,Qiyana,Side.red,10.0,1517.0,10756.0,1517.0,2.0,9.0,8.0,14.0,10.0,13783.0,2.0,8.0,86186,10513,Many,1
4.0,12.0,Veigar,Side.red,2.0,4165.0,4165.0,4165.0,1.0,9.0,7.0,13.0,18.0,9656.0,1.0,23.0,109243,9668,Many,0
4.0,12.0,Sylas,Side.blue,9.0,1294.0,1294.0,1294.0,2.0,9.0,9.0,14.0,26.0,22179.0,0.0,20.0,81336,10673,Many,0
14.0,4.0,Vex,Side.blue,2.0,1892.0,2231.0,1892.0,1.0,9.0,7.0,14.0,10.0,3509.0,1.0,15.0,102245,10331,Many,1
4.0,14.0,Thresh,Side.blue,22.0,409.0,1294.0,409.0,3.0,9.0,5.0,14.0,38.0,13969.0,0.0,47.0,23040,8965,Few,2
4.0,3.0,Braum,Side.blue,34.0,789.0,2084.0,789.0,4.0,9.0,2.0,14.0,52.0,21014.0,1.0,68.0,27144,9599,Few,0
12.0,4.0,TwistedFate,Side.blue,14.0,5123.0,6550.0,5123.0,2.0,9.0,4.0,13.0,45.0,12360.0,2.0,18.0,102500,10044,Many,2
